id,name,types,abilities,sprite_url,hp,attack,defense,special-attack,special-defense,speed,special_category,has_mega,mega_name,mega_sprite_url,mega_types,mega_abilities,mega_hp,mega_attack,mega_defense,mega_special-attack,mega_special-defense,mega_speed,has_mega_2,mega_2_name,mega_2_sprite_url,mega_2_types,mega_2_abilities,mega_2_hp,mega_2_attack,mega_2_defense,mega_2_special-attack,mega_2_special-defense,mega_2_speed
111,rhyhorn,"ground,rock","lightning-rod,rock-head,reckless",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/111.png,80,85,95,30,30,25,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
112,rhydon,"ground,rock","lightning-rod,rock-head,reckless",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/112.png,105,130,120,45,45,40,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
113,chansey,normal,"natural-cure,serene-grace,healer",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/113.png,250,5,5,35,105,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
114,tangela,grass,"chlorophyll,leaf-guard,regenerator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/114.png,65,55,115,100,40,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
115,kangaskhan,normal,"early-bird,scrappy,inner-focus",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/115.png,105,95,80,40,80,90,,TRUE,kangaskhan-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10039.png,normal,parental-bond,105,125,100,60,100,100,FALSE,,,,,,,,,,
116,horsea,water,"swift-swim,sniper,damp",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/116.png,30,40,70,70,25,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
117,seadra,water,"poison-point,sniper,damp",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/117.png,55,65,95,95,45,85,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
118,goldeen,water,"swift-swim,water-veil,lightning-rod",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/118.png,45,67,60,35,50,63,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
119,seaking,water,"swift-swim,water-veil,lightning-rod",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/119.png,80,92,65,65,80,68,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
120,staryu,water,"illuminate,natural-cure,analytic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/120.png,30,45,55,70,55,85,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
121,starmie,"water,psychic","illuminate,natural-cure,analytic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/121.png,60,75,85,100,85,115,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
122,mr-mime,"psychic,fairy","soundproof,filter,technician",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/122.png,40,45,65,100,120,90,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
123,scyther,"bug,flying","swarm,technician,steadfast",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/123.png,70,110,80,55,80,105,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
124,jynx,"ice,psychic","oblivious,forewarn,dry-skin",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/124.png,65,50,35,115,95,95,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
125,electabuzz,electric,"static,vital-spirit",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/125.png,65,83,57,95,85,105,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
126,magmar,fire,"flame-body,vital-spirit",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/126.png,65,95,57,100,85,93,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
127,pinsir,bug,"hyper-cutter,mold-breaker,moxie",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/127.png,65,125,100,55,70,85,,TRUE,pinsir-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10040.png,"bug,flying",aerilate,65,155,120,65,90,105,FALSE,,,,,,,,,,
128,tauros,normal,"intimidate,anger-point,sheer-force",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/128.png,75,100,95,40,70,110,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
129,magikarp,water,"swift-swim,rattled",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/129.png,20,10,55,15,20,80,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
130,gyarados,"water,flying","intimidate,moxie",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/130.png,95,125,79,60,100,81,,TRUE,gyarados-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10041.png,"water,dark",mold-breaker,95,155,109,70,130,81,FALSE,,,,,,,,,,
131,lapras,"water,ice","water-absorb,shell-armor,hydration",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/131.png,130,85,80,85,95,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
132,ditto,normal,"limber,imposter",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/132.png,48,48,48,48,48,48,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
133,eevee,normal,"run-away,adaptability,anticipation",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/133.png,55,55,50,45,65,55,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
134,vaporeon,water,"water-absorb,hydration",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/134.png,130,65,60,110,95,65,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
135,jolteon,electric,"volt-absorb,quick-feet",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/135.png,65,65,60,110,95,130,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
136,flareon,fire,"flash-fire,guts",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/136.png,65,130,60,95,110,65,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
137,porygon,normal,"trace,download,analytic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/137.png,65,60,70,85,75,40,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
138,omanyte,"rock,water","swift-swim,shell-armor,weak-armor",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/138.png,35,40,100,90,55,35,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
139,omastar,"rock,water","swift-swim,shell-armor,weak-armor",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/139.png,70,60,125,115,70,55,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
140,kabuto,"rock,water","swift-swim,battle-armor,weak-armor",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/140.png,30,80,90,55,45,55,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
141,kabutops,"rock,water","swift-swim,battle-armor,weak-armor",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/141.png,60,115,105,65,70,80,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
142,aerodactyl,"rock,flying","rock-head,pressure,unnerve",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/142.png,80,105,65,60,75,130,,TRUE,aerodactyl-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10042.png,"rock,flying",tough-claws,80,135,85,70,95,150,FALSE,,,,,,,,,,
143,snorlax,normal,"immunity,thick-fat,gluttony",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/143.png,160,110,65,65,110,30,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
144,articuno,"ice,flying","pressure,snow-cloak",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/144.png,90,85,100,95,125,85,Sub-Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
145,zapdos,"electric,flying","pressure,static",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/145.png,90,90,85,125,90,100,Sub-Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
146,moltres,"fire,flying","pressure,flame-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/146.png,90,100,90,125,85,90,Sub-Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
147,dratini,dragon,"shed-skin,marvel-scale",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/147.png,41,64,45,50,50,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
148,dragonair,dragon,"shed-skin,marvel-scale",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/148.png,61,84,65,70,70,70,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
149,dragonite,"dragon,flying","inner-focus,multiscale",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/149.png,91,134,95,100,100,80,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
150,mewtwo,psychic,"pressure,unnerve",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/150.png,106,110,90,154,90,130,Legendary,TRUE,mewtwo-mega-x,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10043.png,"psychic,fighting",steadfast,106,190,100,154,100,130,TRUE,mewtwo-mega-y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10044.png,psychic,insomnia,106,150,70,194,120,140
151,mew,psychic,synchronize,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/151.png,100,100,100,100,100,100,Mythical,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
152,chikorita,grass,"overgrow,leaf-guard",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/152.png,45,49,65,49,65,45,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
153,bayleef,grass,"overgrow,leaf-guard",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/153.png,60,62,80,63,80,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
154,meganium,grass,"overgrow,leaf-guard",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/154.png,80,82,100,83,100,80,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
155,cyndaquil,fire,"blaze,flash-fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/155.png,39,52,43,60,50,65,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
156,quilava,fire,"blaze,flash-fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/156.png,58,64,58,80,65,80,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
157,typhlosion,fire,"blaze,flash-fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/157.png,78,84,78,109,85,100,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
158,totodile,water,"torrent,sheer-force",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/158.png,50,65,64,44,48,43,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
159,croconaw,water,"torrent,sheer-force",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/159.png,65,80,80,59,63,58,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
160,feraligatr,water,"torrent,sheer-force",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/160.png,85,105,100,79,83,78,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
161,sentret,normal,"run-away,keen-eye,frisk",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/161.png,35,46,34,35,45,20,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
162,furret,normal,"run-away,keen-eye,frisk",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/162.png,85,76,64,45,55,90,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
163,hoothoot,"normal,flying","insomnia,keen-eye,tinted-lens",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/163.png,60,30,30,36,56,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
164,noctowl,"normal,flying","insomnia,keen-eye,tinted-lens",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/164.png,100,50,50,86,96,70,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
165,ledyba,"bug,flying","swarm,early-bird,rattled",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/165.png,40,20,30,40,80,55,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
166,ledian,"bug,flying","swarm,early-bird,iron-fist",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/166.png,55,35,50,55,110,85,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
167,spinarak,"bug,poison","swarm,insomnia,sniper",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/167.png,40,60,40,40,40,30,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
168,ariados,"bug,poison","swarm,insomnia,sniper",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/168.png,70,90,70,60,70,40,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
169,crobat,"poison,flying","inner-focus,infiltrator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/169.png,85,90,80,70,80,130,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
170,chinchou,"water,electric","volt-absorb,illuminate,water-absorb",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/170.png,75,38,38,56,56,67,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
171,lanturn,"water,electric","volt-absorb,illuminate,water-absorb",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/171.png,125,58,58,76,76,67,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
172,pichu,electric,"static,lightning-rod",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/172.png,20,40,15,35,35,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
173,cleffa,fairy,"cute-charm,magic-guard,friend-guard",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/173.png,50,25,28,45,55,15,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
174,igglybuff,"normal,fairy","cute-charm,competitive,friend-guard",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/174.png,90,30,15,40,20,15,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
175,togepi,fairy,"hustle,serene-grace,super-luck",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/175.png,35,20,65,40,65,20,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
176,togetic,"fairy,flying","hustle,serene-grace,super-luck",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/176.png,55,40,85,80,105,40,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
177,natu,"psychic,flying","synchronize,early-bird,magic-bounce",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/177.png,40,50,45,70,45,70,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
178,xatu,"psychic,flying","synchronize,early-bird,magic-bounce",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/178.png,65,75,70,95,70,95,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
179,mareep,electric,"static,plus",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/179.png,55,40,40,65,45,35,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
180,flaaffy,electric,"static,plus",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/180.png,70,55,55,80,60,45,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
181,ampharos,electric,"static,plus",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/181.png,90,75,85,115,90,55,,TRUE,ampharos-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10045.png,"electric,dragon",mold-breaker,90,95,105,165,110,45,FALSE,,,,,,,,,,
182,bellossom,grass,"chlorophyll,healer",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/182.png,75,80,95,90,100,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
183,marill,"water,fairy","thick-fat,huge-power,sap-sipper",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/183.png,70,20,50,20,50,40,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
184,azumarill,"water,fairy","thick-fat,huge-power,sap-sipper",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/184.png,100,50,80,60,80,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
185,sudowoodo,rock,"sturdy,rock-head,rattled",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/185.png,70,100,115,30,65,30,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
186,politoed,water,"water-absorb,damp,drizzle",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/186.png,90,75,75,90,100,70,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
187,hoppip,"grass,flying","chlorophyll,leaf-guard,infiltrator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/187.png,35,35,40,35,55,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
188,skiploom,"grass,flying","chlorophyll,leaf-guard,infiltrator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/188.png,55,45,50,45,65,80,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
189,jumpluff,"grass,flying","chlorophyll,leaf-guard,infiltrator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/189.png,75,55,70,55,95,110,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
190,aipom,normal,"run-away,pickup,skill-link",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/190.png,55,70,55,40,55,85,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
191,sunkern,grass,"chlorophyll,solar-power,early-bird",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/191.png,30,30,30,30,30,30,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
192,sunflora,grass,"chlorophyll,solar-power,early-bird",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/192.png,75,75,55,105,85,30,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
193,yanma,"bug,flying","speed-boost,compound-eyes,frisk",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/193.png,65,65,45,75,45,95,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
194,wooper,"water,ground","damp,water-absorb,unaware",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/194.png,55,45,45,25,25,15,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
195,quagsire,"water,ground","damp,water-absorb,unaware",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/195.png,95,85,85,65,65,35,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
196,espeon,psychic,"synchronize,magic-bounce",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/196.png,65,65,60,130,95,110,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
197,umbreon,dark,"synchronize,inner-focus",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/197.png,95,65,110,60,130,65,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
198,murkrow,"dark,flying","insomnia,super-luck,prankster",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/198.png,60,85,42,85,42,91,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
199,slowking,"water,psychic","oblivious,own-tempo,regenerator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/199.png,95,75,80,100,110,30,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
200,misdreavus,ghost,levitate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/200.png,60,60,60,85,85,85,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
201,unown,psychic,levitate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/201.png,48,72,48,72,48,48,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
202,wobbuffet,psychic,"shadow-tag,telepathy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/202.png,190,33,58,33,58,33,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
203,girafarig,"normal,psychic","inner-focus,early-bird,sap-sipper",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/203.png,70,80,65,90,65,85,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
204,pineco,bug,"sturdy,overcoat",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/204.png,50,65,90,35,35,15,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
205,forretress,"bug,steel","sturdy,overcoat",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/205.png,75,90,140,60,60,40,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
